id,profit0,online0
20591,,
20592,13,0
20593,,
20594,71,0
20595,133,0
20596,-44,0
20597,97,0
20598,167,0
20599,,
20600,-4,0
20601,255,1
20602,-60,0
20603,11,0
20604,50,0
20605,50,0
20606,151,0
20607,207,0
20608,-45,0
20609,-37,1
20610,280,1
20611,-20,0
20612,3,0
20613,-59,1
20614,-22,1
20615,,
20616,86,0
20617,-28,0
20618,11,1
20619,9,1
20620,49,1
20621,,
20622,32,0
20623,668,0
20624,-118,0
20625,51,0
20626,-29,0
20627,93,1
20628,73,0
20629,-9,0
20630,-3,1
20631,136,0
20632,-36,1
20633,,
20634,10,1
20635,88,0
20636,10,0
20637,87,0
20638,189,0
20639,117,1
20640,-99,0
20641,-7,0
20642,181,0
20643,61,0
20644,-25,0
20645,49,1
20646,-150,0
20647,-44,0
20648,-10,0
20649,6,0
20650,13,0
20651,-32,0
20652,366,0
20653,467,0
20654,-31,0
20655,451,0
20656,697,1
20657,1384,0
20658,178,0
20659,-7,0
20660,-99,0
20661,53,0
20662,228,0
20663,-200,1
20664,,
20665,,
20666,17,0
20667,1624,1
20668,-93,0
20669,229,0
20670,182,0
20671,16,0
20672,116,1
20673,183,0
20674,-89,0
20675,,
20676,1018,0
20677,,
20678,177,0
20679,,
20680,1,0
20681,,
20682,-108,0
20683,,
20684,1073,0
20685,,
20686,252,0
20687,,
20688,32,1
20689,-61,0
20690,50,1
20691,104,0
20692,,
20693,-15,0
20694,207,1
20695,,
20696,,
20697,9,1
20698,-135,0
20699,-23,0
20700,,
20701,178,0
20702,229,0
20703,510,1
20704,-16,0
20705,-145,0
20706,604,1
20707,77,0
20708,-30,1
20709,157,0
20710,181,1
20711,185,0
20712,15,0
20713,88,0
20714,-6,0
20715,115,0
20716,,
20717,33,0
20718,129,0
20719,744,1
20720,-40,0
20721,-20,1
20722,-123,0
20723,159,0
20724,35,0
20725,146,1
20726,765,0
20727,42,0
20728,646,0
20729,,
20730,819,0
20731,,
20732,2,0
20733,-309,0
20734,,
20735,,
20736,404,0
20737,-64,0
20738,,
20739,244,0
20740,217,0
20741,47,0
20742,398,0
20743,-51,1
20744,-2,0
20745,-39,0
20746,246,0
20747,-26,0
20748,-9,0
20749,0,0
20750,159,0
20751,117,0
20752,,
20753,489,0
20754,,
20755,-30,0
20756,9,0
20757,-90,0
20758,-1,0
20759,-80,0
20760,369,1
20761,-2,1
20762,-1,0
20763,,
20764,-62,0
20765,218,0
20766,1299,0
20767,10,1
20768,,
20769,-1,0
20770,,
20771,313,0
20772,-48,0
20773,-60,0
20774,5,1
20775,18,0
20776,,
20777,-23,0
20778,-80,0
20779,9,0
20780,98,0
20781,-2,0
20782,87,0
20783,-162,0
20784,375,0
20785,-46,0
20786,-128,0
20787,5,0
20788,-67,0
20789,,
20790,-37,1
20791,134,0
20792,,
20793,-114,0
20794,140,0
20795,-70,0
20796,,
20797,-7,0
20798,,
20799,-30,0
20800,27,0
20801,,
20802,,
20803,24,0
20804,-55,0
20805,983,0
20806,255,0
20807,1,0
20808,114,0
20809,-129,1
20810,563,0
20811,318,0
20812,4,0
20813,-114,0
20814,603,0
20815,-16,0
20816,376,1
20817,-40,0
20818,-99,0
20819,364,1
20820,,
20821,,
20822,84,0
20823,43,0
20824,256,0
20825,-76,0
20826,130,0
20827,531,0
20828,311,0
20829,-8,0
20830,-75,0
20831,26,0
20832,25,0
20833,648,1
20834,-26,1
20835,,
20836,,
20837,,
20838,-6,0
20839,,
20840,16,1
20841,10,0
20842,-79,0
20843,1283,0
20844,109,0
20845,913,0
20846,-20,1
20847,311,0
20848,-23,0
20849,-19,1
20850,-13,0
20851,-62,0
20852,-54,0
20853,-49,0
20854,6,0
20855,460,0
20856,-114,0
20857,,
20858,-38,0
20859,22,0
20860,,
20861,,
20862,,
20863,84,0
20864,55,0
20865,,
20866,307,0
20867,17,1
20868,20,0
20869,60,0
20870,132,0
20871,-36,0
20872,-95,0
20873,133,0
20874,-34,1
20875,-12,1
20876,33,0
20877,422,0
20878,-21,1
20879,,
20880,12,0
20881,-203,1
20882,,
20883,,
20884,,
20885,-56,0
20886,-123,0
20887,-18,0
20888,,
20889,,
20890,-11,0
20891,46,0
20892,-13,0
20893,,
20894,,
20895,-68,1
20896,-139,0
20897,105,0
20898,4,0
20899,38,0
20900,129,0
20901,337,1
20902,79,0
20903,632,0
20904,-88,0
20905,151,0
20906,-23,1
20907,,
20908,-23,0
20909,202,1
20910,-8,1
20911,-20,0
20912,265,0
20913,-36,1
20914,-75,0
20915,,
20916,-27,0
20917,-26,0
20918,-89,0
20919,-71,0
20920,,
20921,,
20922,38,1
20923,462,0
20924,10,0
20925,272,0
20926,-2,0
20927,-28,0
20928,,
20929,-92,1
20930,-27,1
20931,19,0
20932,241,0
20933,78,1
20934,-29,0
20935,267,1
20936,3503,0
20937,-180,1
20938,,
20939,32,0
20940,-18,0
20941,179,0
20942,176,0
20943,,
20944,,
20945,,
20946,-146,0
20947,250,0
20948,-1,0
20949,27,0
20950,-51,0
20951,,
20952,-66,0
20953,586,0
20954,,
20955,-162,0
20956,352,0
20957,-9,0
20958,2447,0
20959,199,0
20960,31,0
20961,-163,0
20962,76,0
20963,-2,0
20964,727,0
20965,349,1
20966,-27,0
20967,144,0
20968,-158,1
20969,-12,0
20970,824,1
20971,429,0
20972,96,1
20973,,
20974,813,1
20975,,
20976,105,0
20977,20,0
20978,,
20979,211,0
20980,125,0
20981,-30,0
20982,-7,0
20983,444,0
20984,347,0
20985,,
20986,,
20987,280,1
20988,-34,1
20989,,
20990,349,0
20991,17,0
20992,,
20993,135,1
20994,108,0
20995,-13,0
20996,159,0
20997,554,0
20998,577,0
20999,-33,0
21000,119,0
21001,60,0
21002,,
21003,431,1
21004,-17,0
21005,-9,1
21006,72,0
21007,,
21008,173,0
21009,-45,0
21010,-31,0
21011,-39,0
21012,,
21013,90,0
21014,140,0
21015,229,0
21016,,
21017,,
21018,51,1
21019,,
21020,-14,0
21021,-13,0
21022,51,1
21023,-196,0
21024,,
21025,-89,0
21026,-75,0
21027,324,0
21028,-77,0
21029,-61,1
21030,101,0
21031,614,0
21032,-111,0
21033,118,1
21034,-15,0
21035,187,0
21036,-100,0
21037,-60,0
21038,3,0
21039,381,0
21040,-2,0
21041,451,0
21042,280,0
21043,2252,0
21044,171,0
21045,74,0
21046,211,0
21047,155,0
21048,-26,0
21049,137,0
21050,234,0
21051,3,0
21052,476,0
21053,-152,1
21054,96,1
21055,-20,0
21056,14,1
21057,-204,0
21058,-16,0
21059,880,0
21060,-27,0
21061,51,1
21062,,
21063,125,0
21064,4,0
21065,,1
21066,213,0
21067,,
21068,96,0
21069,545,0
21070,,
21071,429,0
21072,392,0
21073,,
21074,-23,0
21075,-17,1
21076,-14,0
21077,0,1
21078,23,0
21079,285,0
21080,,
21081,21,0
21082,-33,0
21083,2131,0
21084,212,0
21085,184,0
21086,-1,1
21087,435,0
21088,600,0
21089,11,0
21090,,
21091,166,0
21092,498,1
21093,-57,0
21094,212,0
21095,1302,0
21096,-45,0
21097,15,0
21098,,
21099,175,0
21100,-32,0
21101,-36,0
21102,-114,0
21103,20,0
21104,190,1
21105,,
21106,19,0
21107,,
21108,-30,1
21109,-65,0
21110,-46,1
21111,-52,1
21112,64,0
21113,-58,0
21114,,
21115,-19,0
21116,66,0
21117,664,0
21118,-85,0
21119,-8,1
21120,-26,0
21121,158,1
21122,-5,0
21123,-63,0
21124,,
21125,88,0
21126,-33,0
21127,-41,0
21128,213,0
21129,-9,0
21130,,
21131,-26,0
21132,295,1
21133,,
21134,-14,1
21135,55,0
21136,-17,0
21137,36,0
21138,-67,0
21139,-78,1
21140,309,0
21141,,
21142,19,0
21143,14,0
21144,989,0
21145,,
21146,-91,0
21147,-3,0
21148,,
21149,-40,0
21150,298,0
21151,392,0
21152,-2,0
21153,-25,0
21154,-36,1
21155,202,0
21156,468,0
21157,-75,0
21158,,
21159,-56,1
21160,,
21161,389,0
21162,-47,0
21163,77,0
21164,-23,1
21165,151,0
21166,46,0
21167,898,0
21168,,
21169,151,0
21170,146,0
21171,192,0
21172,60,1
21173,106,0
21174,,
21175,353,0
21176,-25,0
21177,-17,0
21178,42,0
21179,,
21180,118,0
21181,,
21182,955,0
21183,-171,1
21184,159,0
21185,28,0
21186,-152,0
21187,1454,0
21188,83,0
21189,11,0
21190,-1,0
21191,,
21192,392,1
21193,1166,0
21194,-7,0
21195,,
21196,-12,0
21197,32,0
21198,17,0
21199,,
21200,24,1
21201,21,1
21202,520,0
21203,232,1
21204,-58,0
21205,,
21206,-8,1
21207,73,0
21208,13,0
21209,219,0
21210,806,0
21211,58,0
21212,-31,0
21213,-44,0
21214,,
21215,105,0
21216,-50,0
21217,1299,0
21218,86,0
21219,1203,0
21220,1066,1
21221,50,0
21222,-27,0
21223,-72,0
21224,-112,1
21225,960,0
21226,-24,0
21227,-55,1
21228,,
21229,-6,0
21230,,
21231,579,0
21232,-48,0
21233,-54,0
21234,182,1
21235,-5,0
21236,1052,0
21237,-101,0
21238,,
21239,22,1
21240,,
21241,,
21242,-29,0
21243,-39,0
21244,393,1
21245,112,1
21246,-88,0
21247,785,1
21248,-36,0
21249,175,0
21250,,
21251,57,0
21252,-4,0
21253,41,0
21254,368,0
21255,-67,0
21256,-16,0
21257,230,1
21258,-26,0
21259,294,0
21260,-27,0
21261,-59,0
21262,-28,0
21263,207,0
21264,,
21265,102,1
21266,267,0
21267,15,0
21268,228,1
21269,-11,1
21270,-40,1
21271,121,0
21272,23,0
21273,78,0
21274,-71,0
21275,-7,0
21276,,
21277,161,0
21278,667,0
21279,32,1
21280,-68,0
21281,1655,1
21282,3273,0
21283,-39,0
21284,38,0
21285,-5,0
21286,-64,1
21287,-115,0
21288,15,0
21289,146,0
21290,,
21291,-20,0
21292,124,0
21293,-65,0
21294,-7,0
21295,116,0
21296,850,0
21297,48,0
21298,-29,1
21299,201,1
21300,381,1
21301,385,0
21302,24,1
21303,-23,0
21304,-10,0
21305,-113,0
21306,29,0
21307,188,0
21308,351,0
21309,-62,1
21310,,
21311,-3,0
21312,-109,0
21313,740,0
21314,-18,0
21315,,
21316,-38,0
21317,333,0
21318,16,0
21319,-95,0
21320,5,1
21321,7,0
21322,120,0
21323,-63,0
21324,20,0
21325,-10,0
21326,,
21327,192,0
21328,267,0
21329,-14,0
21330,480,0
21331,-68,0
21332,-13,0
21333,-22,0
21334,45,0
21335,,
21336,168,0
21337,-90,0
21338,96,0
21339,72,1
21340,1732,0
21341,-72,0
21342,2424,0
21343,173,1
21344,-70,1
21345,163,1
21346,205,0
21347,2,0
21348,,
21349,,
21350,,
21351,97,0
21352,-70,0
21353,47,1
21354,-59,0
21355,-30,0
21356,,
21357,129,0
21358,750,0
21359,342,0
21360,40,0
21361,,
21362,92,1
21363,-59,0
21364,-61,0
21365,423,1
21366,-45,0
21367,,
21368,120,0
21369,88,1
21370,-11,0
21371,170,0
21372,-61,0
21373,-17,0
21374,73,0
21375,,
21376,38,0
21377,711,0
21378,-63,0
21379,695,0
21380,692,0
21381,,
21382,,
21383,-122,0
21384,-17,1
21385,-77,0
21386,,
21387,,
21388,-46,0
21389,269,0
21390,52,0
21391,-46,0
21392,144,0
21393,606,0
21394,330,0
21395,59,0
21396,,
21397,196,1
21398,-19,1
21399,-8,0
21400,-76,0
21401,1501,0
21402,52,1
21403,191,0
21404,75,1
21405,,
21406,-23,0
21407,,
21408,-76,0
21409,,
21410,526,0
21411,,
21412,-64,0
21413,546,0
21414,-145,1
21415,1,0
21416,-72,0
21417,,
21418,199,0
21419,,
21420,-47,0
21421,-39,0
21422,,
21423,-50,1
21424,349,0
21425,,
21426,,
21427,333,0
21428,-39,0
21429,-31,0
21430,-47,0
21431,536,0
21432,696,1
21433,392,0
21434,93,0
21435,-141,1
21436,-26,0
21437,-31,0
21438,-2,0
21439,-81,0
21440,-52,0
21441,-37,0
21442,-28,0
21443,-89,0
21444,588,0
21445,-1,0
21446,-57,0
21447,-3,0
21448,,
21449,-90,0
21450,-66,0
21451,,
21452,,
21453,-11,0
21454,-2,0
21455,1000,0
21456,-1,0
21457,,
21458,,
21459,-59,0
21460,-152,0
21461,-32,0
21462,28,0
21463,-18,0
21464,81,0
21465,-117,1
21466,-1,0
21467,471,1
21468,,
21469,305,0
21470,138,1
21471,-3,1
21472,-21,1
21473,10,1
21474,-28,0
21475,-15,0
21476,79,0
21477,115,0
21478,67,0
21479,172,1
21480,87,0
21481,-15,0
21482,,
21483,321,0
21484,-20,1
21485,16,0
21486,-18,0
21487,,
21488,159,1
21489,186,0
21490,243,0
21491,288,0
21492,1,1
21493,-24,0
21494,-68,1
21495,-5,0
21496,333,0
21497,-30,0
21498,-126,0
21499,494,0
21500,177,1
21501,71,0
21502,-20,0
21503,134,0
21504,28,0
21505,211,0
21506,153,0
21507,422,0
21508,134,0
21509,-47,0
21510,-62,0
21511,74,0
21512,,
21513,80,0
21514,89,1
21515,297,0
21516,-68,0
21517,-39,0
21518,254,0
21519,12,0
21520,254,0
21521,13,0
21522,689,0
21523,-32,0
21524,111,0
21525,-62,0
21526,26,1
21527,,
21528,564,0
21529,,
21530,78,1
21531,41,0
21532,55,0
21533,60,0
21534,-36,0
21535,266,0
21536,718,0
21537,633,0
21538,,
21539,20,0
21540,444,1
21541,-9,0
21542,56,0
21543,81,0
21544,,
21545,19,0
21546,1,0
21547,,
21548,445,0
21549,75,0
21550,3,0
21551,478,1
21552,-142,0
21553,-109,0
21554,156,0
21555,-68,0
21556,-24,0
21557,-30,0
21558,79,0
21559,1392,0
21560,3,0
21561,,
21562,1,0
21563,-1,0
21564,138,0
21565,37,0
21566,156,0
21567,-142,0
21568,518,0
21569,28,0
21570,304,0
21571,20,0
21572,,
21573,621,0
21574,,
21575,46,0
21576,-40,0
21577,820,1
21578,468,0
21579,267,0
21580,675,0
21581,-43,0
21582,,
21583,1,0
21584,-5,0
21585,-91,0
21586,184,0
21587,181,1
21588,-35,0
21589,286,0
21590,12,0
21591,-21,0
21592,96,0
21593,19,0
21594,,
21595,67,0
21596,-16,0
21597,1131,0
21598,505,0
21599,-64,0
21600,90,0
21601,-24,0
21602,,
21603,399,0
21604,167,0
21605,65,1
21606,,
21607,-55,0
21608,-30,1
21609,-33,0
21610,1228,0
21611,-28,1
21612,-37,0
21613,138,0
21614,139,1
21615,32,0
21616,-23,0
21617,,
21618,72,0
21619,1751,0
21620,8,1
21621,-34,0
21622,96,0
21623,104,0
21624,-24,0
21625,67,0
21626,,
21627,46,0
21628,273,0
21629,,
21630,-99,0
21631,,
21632,-166,1
21633,1,0
21634,313,1
21635,-39,1
21636,572,0
21637,69,0
21638,-44,0
21639,-126,0
21640,44,0
21641,-13,0
21642,-79,0
21643,-63,0
21644,,
21645,,
21646,-17,1
21647,155,0
21648,-62,0
21649,7,0
21650,,
21651,-37,0
21652,-116,1
21653,132,0
21654,,
21655,428,0
21656,15,0
21657,1080,0
21658,417,0
21659,197,1
21660,34,1
21661,-87,1
21662,65,0
21663,-20,1
21664,920,0
21665,132,0
21666,,
21667,89,0
21668,37,1
21669,0,0
21670,-7,0
21671,-39,0
21672,488,0
21673,-30,0
21674,376,1
21675,,
21676,,
21677,-13,0
21678,211,0
21679,,
21680,-120,0
21681,-108,1
21682,-131,1
21683,110,0
21684,79,0
21685,,
21686,496,0
21687,156,1
21688,,
21689,,
21690,-30,0
21691,-50,0
21692,-3,0
21693,-35,0
21694,61,0
21695,451,1
21696,,
21697,169,0
21698,,
21699,-46,0
21700,386,0
21701,,
21702,-25,1
21703,42,0
21704,-19,0
21705,145,0
21706,560,0
21707,1546,0
21708,-54,0
21709,380,0
21710,584,0
21711,,
21712,153,0
21713,-19,0
21714,-81,0
21715,70,0
21716,,
21717,,
21718,741,1
21719,,
21720,-7,0
21721,119,0
21722,854,0
21723,510,0
21724,-177,0
21725,45,0
21726,-113,0
21727,2,0
21728,-19,0
21729,22,0
21730,32,0
21731,334,0
21732,-26,0
21733,440,0
21734,-125,0
21735,,
21736,110,0
21737,705,0
21738,-9,0
21739,314,0
21740,,
21741,181,1
21742,-35,0
21743,,
21744,140,0
21745,,
21746,-71,0
21747,62,0
21748,196,0
21749,-133,1
21750,-26,0
21751,958,0
21752,-191,0
21753,,
21754,-74,0
21755,71,0
21756,-16,1
21757,87,0
21758,298,0
21759,83,0
21760,29,0
21761,342,1
21762,-14,0
21763,3,0
21764,-27,0
21765,,
21766,576,1
21767,273,0
21768,-35,0
21769,-173,0
21770,941,0
21771,-28,0
21772,554,1
21773,284,0
21774,-29,0
21775,96,1
21776,-35,0
21777,-59,0
21778,353,0
21779,97,0
21780,,
21781,72,0
21782,-52,0
21783,-12,0
21784,49,0
21785,302,0
21786,-18,1
21787,133,0
21788,216,1
21789,3,1
21790,125,0
21791,,
21792,-60,1
21793,-1,0
21794,83,0
21795,84,0
21796,-32,0
21797,,
21798,-143,0
21799,438,0
21800,523,0
21801,125,0
21802,-94,0
21803,,
21804,-13,0
21805,-21,0
21806,-31,0
21807,640,0
21808,-29,0
21809,-2,1
21810,,
21811,,
21812,254,1
21813,-6,0
21814,,
21815,159,0
21816,-86,0
21817,269,0
21818,,
21819,-75,0
21820,37,0
21821,617,0
21822,,
21823,-132,0
21824,0,0
21825,1166,1
21826,-26,0
21827,-119,1
21828,,
21829,-2,0
21830,452,1
21831,501,0
21832,363,0
21833,-10,0
21834,-33,1
21835,-77,0
21836,71,0
21837,120,1
21838,-31,0
21839,-133,0
21840,392,0
21841,459,0
21842,50,0
21843,98,0
21844,88,1
21845,-67,0
21846,-100,0
21847,,
21848,-27,0
21849,342,1
21850,,
21851,-136,0
21852,221,0
21853,-38,0
21854,-7,0
21855,,
21856,21,1
21857,1,0
21858,9,0
21859,46,0
21860,-43,0
21861,85,0
21862,1,1
21863,1271,1
21864,-87,0
21865,200,0
21866,-99,1
21867,-81,0
21868,-45,0
21869,4,0
21870,-24,0
21871,,
21872,491,0
21873,0,0
21874,230,0
21875,251,0
21876,6,0
21877,-45,0
21878,,
21879,869,0
21880,294,0
21881,53,0
21882,75,0
21883,5,0
21884,512,0
21885,348,0
21886,-102,0
21887,-70,0
21888,-60,0
21889,,
21890,211,0
21891,590,0
21892,-69,0
21893,,
21894,322,0
21895,89,0
21896,132,1
21897,152,0
21898,366,0
21899,,
21900,115,0
21901,545,0
21902,208,0
21903,603,0
21904,99,0
21905,963,0
21906,798,0
21907,733,0
21908,-27,1
21909,648,0
21910,-16,0
21911,298,0
21912,328,0
21913,96,0
21914,32,0
21915,,
21916,-29,0
21917,91,1
21918,673,0
21919,62,0
21920,,
21921,2808,1
21922,,
21923,269,1
21924,-28,0
21925,493,0
21926,-27,0
21927,-37,0
21928,14,0
21929,,
21930,279,0
21931,-48,0
21932,-35,0
21933,410,0
21934,12,0
21935,-100,0
21936,15,0
21937,-118,0
21938,-72,0
21939,-78,0
21940,-17,0
21941,,
21942,-30,0
21943,-37,0
21944,24,0
21945,209,0
21946,995,1
21947,240,0
21948,-11,0
21949,164,0
21950,22,0
21951,-75,0
21952,-3,0
21953,-82,0
21954,81,0
21955,316,0
21956,-34,1
21957,-2,0
21958,180,0
21959,296,0
21960,,
21961,183,0
21962,-12,1
21963,182,1
21964,-86,0
21965,388,0
21966,-70,0
21967,-231,1
21968,6,0
21969,-6,1
21970,238,0
21971,-31,0
21972,-31,0
21973,30,0
21974,181,0
21975,-60,1
21976,12,0
21977,-30,1
21978,213,0
21979,14,0
21980,,
21981,,
21982,9,1
21983,98,0
21984,171,0
21985,-20,0
21986,-1,1
21987,-2,0
21988,-25,0
21989,-100,1
21990,304,1
21991,-28,0
21992,2,0
21993,869,1
21994,-26,0
21995,177,0
21996,86,0
21997,28,1
21998,-2,0
21999,20,0
22000,,
22001,167,0
22002,-2,0
22003,0,0
22004,-13,0
22005,267,0
22006,-92,0
22007,-85,0
22008,115,0
22009,11,0
22010,51,0
22011,33,0
22012,21,0
22013,51,0
22014,-15,0
22015,-73,0
22016,,
22017,,
22018,,
22019,324,0
22020,148,1
22021,129,0
22022,-81,1
22023,123,0
22024,-101,0
22025,,
22026,,
22027,,
22028,-76,0
22029,-145,0
22030,124,0
22031,-39,0
22032,-8,1
22033,-4,0
22034,3,0
22035,-40,0
22036,-82,0
22037,253,1
22038,362,0
22039,470,0
22040,,
22041,-31,0
22042,-32,0
22043,127,0
22044,137,0
22045,-36,0
22046,224,0
22047,-76,0
22048,25,0
22049,,
22050,-120,1
22051,499,0
22052,,
22053,-61,1
22054,279,1
22055,653,1
22056,-73,0
22057,208,0
22058,271,0
22059,3412,0
22060,-45,1
22061,,
22062,131,0
22063,,
22064,-25,0
22065,,
22066,309,0
22067,711,0
22068,238,0
22069,-114,1
22070,,
22071,-156,1
22072,-17,0
22073,101,0
22074,13,0
22075,33,0
22076,-28,0
22077,-4,0
22078,,
22079,1,0
22080,315,0
22081,583,0
22082,-25,0
22083,-76,1
22084,5,0
22085,-59,0
22086,3431,0
22087,-1,1
22088,,
22089,237,0
22090,3826,1
22091,394,0
22092,575,0
22093,-52,0
22094,-56,0
22095,22,0
22096,,
22097,-74,0
22098,-3,0
22099,,
22100,-52,0
22101,154,0
22102,706,0
22103,,
22104,,
22105,,
22106,661,0
22107,422,1
22108,-29,0
22109,421,0
22110,2032,0
22111,-29,0
22112,,
22113,-57,0
22114,46,0
22115,-70,1
22116,-57,0
22117,-70,1
22118,-54,0
22119,14,0
22120,,
22121,39,0
22122,-139,0
22123,113,0
22124,339,0
22125,45,0
22126,170,0
22127,187,0
22128,-155,0
22129,-50,0
22130,640,0
22131,-20,1
22132,-119,0
22133,-53,1
22134,245,0
22135,2,0
22136,-83,0
22137,-15,0
22138,-126,0
22139,212,0
22140,34,0
22141,1149,0
22142,-138,0
22143,,
22144,-36,1
22145,,
22146,-44,0
22147,124,0
22148,,
22149,309,0
22150,12,1
22151,,
22152,-42,0
22153,,
22154,,
22155,47,0
22156,469,1
22157,45,0
22158,-51,0
22159,107,0
22160,-30,0
22161,20,1
22162,,
22163,438,0
22164,-13,0
22165,-2,0
22166,,
22167,,
22168,105,0
22169,-88,0
22170,-151,0
22171,303,1
22172,,
22173,77,0
22174,384,0
22175,96,0
22176,640,0
22177,341,0
22178,1037,1
22179,-2,0
22180,,
22181,-80,1
22182,12,0
22183,148,1
22184,,
22185,169,0
22186,161,0
22187,-53,0
22188,-129,0
22189,-154,1
22190,-9,0
22191,267,0
22192,214,1
22193,-31,0
22194,304,0
22195,428,0
22196,347,0
22197,9,0
22198,24,0
22199,,
22200,24,0
22201,-40,0
22202,1133,0
22203,555,0
22204,187,0
22205,22,0
22206,324,1
22207,-79,1
22208,-18,0
22209,,
22210,250,0
22211,-8,0
22212,,
22213,-43,0
22214,-11,0
22215,,
22216,23,1
22217,1183,0
22218,1363,0
22219,716,1
22220,139,0
22221,15,0
22222,680,1
22223,,
22224,-11,0
22225,73,0
22226,-20,0
22227,41,0
22228,,
22229,28,1
22230,-30,0
22231,84,0
22232,-2,0
22233,-207,0
22234,157,0
22235,73,1
22236,39,0
22237,389,0
22238,278,0
22239,-20,0
22240,1,1
22241,-36,1
22242,785,0
22243,246,0
22244,22,0
22245,-20,1
22246,261,0
22247,11,0
22248,457,1
22249,225,0
22250,283,0
22251,217,0
22252,,
22253,-46,1
22254,160,0
22255,2,0
22256,502,1
22257,-84,0
22258,-5,0
22259,400,0
22260,10,0
22261,484,0
22262,-25,0
22263,1870,0
22264,546,0
22265,,
22266,961,1
22267,32,0
22268,-31,0
22269,380,0
22270,51,0
22271,-31,1
22272,-27,0
22273,111,0
22274,48,0
22275,33,0
22276,-96,0
22277,49,0
22278,-20,0
22279,149,0
22280,,
22281,193,0
22282,0,0
22283,185,1
22284,-39,1
22285,,
22286,471,0
22287,-62,0
22288,3,1
22289,-15,0
22290,,
22291,-26,0
22292,,
22293,-189,1
22294,-45,0
22295,184,0
22296,-53,0
22297,,
